frame,visible_voxels
741,145763,
742,145763,
743,145983,
744,145796,
745,145845,
746,146101,
747,146387,
748,146149,
749,146058,
750,146102,
751,146102,
752,146361,
753,146194,
754,146132,
755,145841,
756,145841,
757,146233,
758,146581,
759,146691,
760,146689,
761,146309,
762,146167,
763,146167,
764,146079,
765,145855,
766,146087,
767,145875,
768,145751,
769,145351,
770,145405,
771,145158,
772,145536,
773,145536,
774,145107,
775,144554,
776,144554,
777,145372,
778,145372,
779,145388,
780,145807,
781,146112,
782,145657,
783,145686,
784,145727,
785,145727,
786,145534,
787,145172,
788,145189,
789,145372,
790,145372,
791,145391,
792,144834,
793,144226,
794,144226,
795,144542,
796,144542,
797,144378,
798,144524,
799,144632,
800,144516,
801,144932,
802,144562,
803,144562,
804,145280,
805,145280,
806,144944,
807,144894,
808,144774,
809,144896,
810,144896,
811,144606,
812,145208,
813,145358,
814,144681,
815,145304,
816,145140,
817,145135,
818,145013,
819,144639,
820,144639,
821,144620,
822,144828,
823,144388,
824,144437,
825,144893,
826,144934,
827,145928,
828,145894,
829,145282,
830,145566,
831,145178,
832,144907,
833,144907,
834,145843,
835,145604,
836,145604,
837,145625,
838,145102,
839,144884,
840,144852,
841,144595,
842,145093,
843,144971,
844,145030,
845,145030,
846,144706,
847,144261,
848,144435,
849,144642,
850,144204,
851,144111,
852,143594,
853,143594,
854,143703,
855,143703,
856,143506,
857,143820,
858,143729,
859,143450,
860,143484,
861,142284,
862,142774,
863,143105,
864,143105,
865,142880,
866,142880,
867,142758,
868,142475,
869,142436,
870,142436,
871,142367,
872,142403,
873,142356,
874,141486,
875,140765,
876,141290,
877,141290,
878,140871,
879,140920,
880,140920,
881,139925,
882,139722,
883,139722,
884,140337,
885,140337,
886,140102,
887,139577,
888,139577,
889,139355,
890,139125,
891,139413,
892,138974,
893,138705,
894,138790,
895,138836,
896,138012,
897,137446,
898,137537,
899,137908,
900,136759,
901,137609,
902,137449,
903,136460,
904,136571,
905,136571,
906,136573,
907,136573,
908,136781,
909,136119,
910,135693,
911,136235,
912,136217,
913,136217,
914,136206,
915,136385,
916,136727,
917,136691,
918,136363,
919,136110,
920,136401,
921,136390,
922,136591,
923,136478,
924,136967,
925,137181,
926,137647,
927,137977,
928,137977,
929,138141,
930,138496,
931,138496,
932,139055,
933,139055,
934,139352,
935,139202,
936,139255,
937,139255,
938,139215,
939,138955,
940,138955,
941,139263,
942,139491,
943,139491,
944,139882,
945,139773,
946,139869,
947,139897,
948,139685,
949,139665,
950,139656,
951,139506,
952,139506,
953,139418,
954,139561,
955,139492,
956,139749,
957,139424,
958,139815,
959,139815,
960,140383,
961,140533,
962,140533,
963,140788,
964,141022,
965,141022,
966,140616,
967,140867,
968,140801,
969,141140,
970,141140,
971,141325,
972,141724,
973,141724,
974,141362,
975,141599,
976,141599,
977,141655,
978,141482,
979,141446,
980,141446,
981,141529,
982,141695,
983,141621,
984,141749,
985,141835,
986,141491,
987,141384,
988,141384,
989,141304,
990,141304,
991,141453,
992,141453,
993,141413,
994,140756,
995,140756,
996,140877,
997,140959,
998,141040,
999,140946,
1000,140910,
1001,140910,
1002,140576,
1003,140339,
1004,140438,
1005,140689,
1006,140754,
1007,140754,
1008,140720,
1009,140720,
1010,140508,
1011,140550,
1012,140550,
1013,140356,
1014,140140,
1015,139924,
1016,139917,
1017,139416,
1018,139480,
1019,139689,
1020,139960,
1021,139249,
1022,139740,
1023,139535,
1024,139356,
1025,139459,
1026,139540,
1027,138884,
1028,138884,
1029,139310,
1030,139638,
1031,139462,
1032,139462,
1033,138929,
1034,138929,
1035,139186,
1036,138821,
1037,138469,
1038,138554,
1039,138726,
1040,139009,
1041,139114,
1042,139019,
1043,139053,
1044,138980,
1045,138879,
1046,138718,
1047,138869,
1048,138869,
1049,139090,
1050,139250,
1051,139250,
1052,139173,
1053,139287,
1054,139480,
1055,139100,
1056,139314,
1057,139093,
1058,138707,
1059,138707,
1060,139135,
1061,139228,
1062,138856,
1063,138615,
1064,138615,
1065,138797,
1066,138489,
1067,138300,
1068,137647,
1069,137518,
1070,138076,
1071,138200,
1072,138200,
1073,138464,
1074,138658,
1075,138247,
1076,137880,
1077,138058,
1078,137714,
1079,137574,
1080,137617,
1081,137728,
1082,137728,
1083,137896,
1084,137334,
1085,137054,
1086,137234,
1087,137234,
1088,137253,
1089,136903,
1090,136903,
1091,136963,
1092,136963,
1093,137297,
1094,136919,
1095,136741,
1096,136990,
1097,136949,
1098,136883,
1099,136883,
1100,136800,
1101,136308,
1102,136141,
1103,135872,
1104,135898,
1105,135749,
1106,135749,
1107,136017,
1108,136003,
1109,136543,
1110,136058,
1111,136058,
1112,135821,
1113,135415,
1114,135367,
1115,135440,
1116,135454,
1117,135249,
1118,135253,
1119,135254,
1120,135366,
1121,135026,
1122,135026,
1123,134978,
1124,134943,
1125,134640,
1126,134621,
1127,134491,
1128,134536,
1129,134529,
1130,134529,
1131,134721,
1132,134757,
1133,134505,
1134,134714,
1135,134714,
1136,134613,
1137,134622,
1138,134622,
1139,134418,
1140,134452,
1141,134372,
1142,134239,
1143,134239,
1144,134786,
1145,134025,
1146,134323,
1147,134098,
1148,134098,
1149,133683,
1150,133972,
1151,133648,
1152,133372,
1153,134128,
1154,133421,
1155,133490,
1156,133308,
1157,133257,
1158,133257,
1159,132975,
