frame,visible_voxels
699,192710,
700,192625,
701,192431,
702,192422,
703,192380,
704,192380,
705,192326,
706,192209,
707,192069,
708,192005,
709,192005,
710,191889,
711,191745,
712,191798,
713,191707,
714,191555,
715,191416,
716,191432,
717,191403,
718,191262,
719,191166,
720,191108,
721,191036,
722,190933,
723,190685,
724,190749,
725,190658,
726,190477,
727,190138,
728,190138,
729,190180,
730,190123,
731,190123,
732,189943,
733,189943,
734,189922,
735,189857,
736,189550,
737,189522,
738,189467,
739,189566,
740,189119,
741,189119,
742,189156,
743,189057,
744,188937,
745,188932,
746,188786,
747,188709,
748,188521,
749,188393,
750,188393,
751,188340,
752,188363,
753,188096,
754,187970,
755,187955,
756,187791,
757,187715,
758,187684,
759,187684,
760,187486,
761,187526,
762,187526,
763,187439,
764,187279,
765,187329,
766,187066,
767,187066,
768,187267,
769,186937,
770,186971,
771,186963,
772,186479,
773,186479,
774,186590,
775,186600,
776,186616,
777,186522,
778,186384,
779,186282,
780,186387,
781,186039,
782,186456,
783,186206,
784,186013,
785,186009,
786,185957,
787,186075,
788,185773,
789,185744,
790,185715,
791,185784,
792,185678,
793,185706,
794,185592,
795,185632,
796,185661,
797,185381,
798,185540,
799,185308,
800,185304,
801,185056,
802,185056,
803,185134,
804,184968,
805,184752,
806,184902,
807,184676,
808,184707,
809,184707,
810,184629,
811,184459,
812,184441,
813,184513,
814,184375,
815,184399,
816,184167,
817,184290,
818,184332,
819,184179,
820,184052,
821,184204,
822,184014,
823,183956,
824,184020,
825,183861,
826,183869,
827,183755,
828,183825,
829,183825,
830,183750,
831,183627,
832,183536,
833,183597,
834,183499,
835,183478,
836,183537,
837,183275,
838,183291,
839,183216,
840,183158,
841,183048,
842,183088,
843,183088,
844,182909,
845,182949,
846,182895,
847,182808,
848,182883,
849,182769,
850,182733,
851,182733,
852,182696,
853,182628,
854,182628,
855,182559,
856,182559,
857,182598,
858,182555,
859,182679,
860,182679,
861,182556,
862,182775,
863,182775,
864,182842,
865,182904,
866,183014,
867,183053,
868,183301,
869,183468,
870,183842,
871,184115,
872,184141,
873,184009,
874,183995,
875,184031,
876,183989,
877,183878,
878,183784,
879,183753,
880,183680,
881,183553,
882,183535,
883,183464,
884,183229,
885,183184,
886,183044,
887,183044,
888,182914,
889,182996,
890,182797,
891,182797,
892,182672,
893,182529,
894,182529,
895,182402,
896,182361,
897,182267,
898,182229,
899,182206,
900,182104,
901,182057,
902,181914,
903,181876,
904,181723,
905,181668,
906,181556,
907,181556,
908,181414,
909,181249,
910,181211,
911,181211,
912,181145,
913,181090,
914,180830,
915,180830,
916,180832,
917,180685,
918,180646,
919,180626,
920,180580,
921,180378,
922,180470,
923,180326,
924,180325,
925,180264,
926,180111,
927,180049,
928,179993,
929,179891,
930,179891,
931,179779,
932,179685,
933,179598,
934,179510,
935,179510,
936,179509,
937,179283,
938,179239,
939,179098,
940,179053,
941,178995,
942,178856,
943,178779,
944,178773,
945,178609,
946,178651,
947,178386,
948,178333,
949,178219,
950,178175,
951,178185,
952,178161,
953,177992,
954,177906,
955,177638,
956,177547,
957,177392,
958,177295,
959,177062,
960,176862,
961,176672,
962,176424,
963,176298,
964,176128,
965,175919,
966,175825,
967,175632,
968,175537,
969,175411,
970,175175,
971,175077,
972,174799,
973,174704,
974,174593,
975,174367,
976,174231,
977,174004,
978,173635,
979,173521,
980,173206,
981,173096,
982,172841,
983,172516,
984,172265,
985,172070,
986,171862,
987,171670,
988,171446,
989,171176,
990,170947,
991,170731,
992,170462,
993,170290,
994,169952,
995,169784,
996,169465,
997,169183,
998,169047,
999,168732,
1000,168549,
1001,168283,
1002,168178,
1003,168066,
1004,167839,
1005,167620,
1006,167420,
1007,167300,
1008,167071,
1009,166809,
1010,166653,
1011,166454,
1012,166184,
1013,166112,
1014,165987,
1015,165816,
1016,165584,
1017,165373,
1018,165152,
1019,165084,
1020,164926,
1021,164775,
1022,164605,
1023,164492,
1024,164107,
1025,164036,
1026,163932,
1027,163677,
1028,163479,
1029,163359,
1030,163156,
1031,162876,
1032,162554,
1033,162435,
1034,162273,
1035,161967,
1036,161782,
1037,161522,
1038,161327,
1039,161086,
1040,160946,
1041,160825,
1042,160561,
1043,160252,
1044,160116,
1045,159989,
1046,159803,
1047,159525,
1048,159380,
1049,159053,
1050,158973,
1051,158671,
1052,158671,
1053,158532,
1054,158513,
1055,158406,
1056,158215,
1057,158150,
1058,157938,
1059,157979,
1060,157875,
1061,157826,
1062,157709,
1063,157680,
1064,157538,
1065,157324,
1066,157324,
1067,157119,
1068,157021,
1069,157021,
1070,156968,
1071,156696,
1072,156696,
1073,156699,
1074,156717,
1075,156635,
1076,156494,
1077,156412,
1078,156331,
1079,156331,
1080,156120,
1081,156035,
1082,156035,
1083,155906,
1084,155789,
1085,155691,
1086,155679,
1087,155518,
1088,155581,
1089,155581,
1090,155435,
1091,155435,
1092,155268,
1093,155224,
1094,155073,
1095,155073,
1096,154844,
1097,154844,
1098,154883,
1099,154697,
1100,154697,
1101,154638,
1102,154461,
1103,154461,
1104,154372,
1105,154313,
1106,154328,
1107,154223,
1108,154090,
