frame,visible_voxels
1081,405285,
1082,407953,
1083,409723,
1084,410924,
1085,412153,
1086,413364,
1087,414468,
1088,415032,
1089,416364,
1090,416688,
1091,416212,
1092,417234,
1093,417861,
1094,417993,
1095,418490,
1096,418637,
1097,419065,
1098,419164,
1099,419549,
1100,420567,
1101,419947,
1102,421232,
1103,422085,
1104,422052,
1105,422444,
1106,423040,
1107,422968,
1108,423400,
1109,423646,
1110,423985,
1111,424104,
1112,423657,
1113,424130,
1114,423545,
1115,423888,
1116,423644,
1117,423591,
1118,423564,
1119,423810,
1120,423759,
1121,423905,
1122,424015,
1123,424696,
1124,424892,
1125,424855,
1126,424238,
1127,423930,
1128,422550,
1129,422917,
1130,423297,
1131,422955,
1132,422218,
1133,420575,
1134,421272,
1135,420120,
1136,420194,
1137,419107,
1138,418404,
1139,417484,
1140,415489,
1141,413884,
1142,412634,
1143,410886,
1144,409690,
1145,408968,
1146,407210,
1147,404752,
1148,401824,
1149,399371,
1150,397530,
1151,394973,
1152,393347,
1153,390791,
1154,388458,
1155,385592,
1156,383756,
1157,382893,
1158,381802,
1159,380501,
1160,378308,
1161,376884,
1162,376671,
1163,374586,
1164,372490,
1165,372009,
1166,372013,
1167,370918,
1168,370762,
1169,370779,
1170,369363,
1171,368759,
1172,368523,
1173,367851,
1174,366420,
1175,366028,
1176,366350,
1177,365954,
1178,365834,
1179,365453,
1180,365985,
1181,365176,
1182,364709,
1183,365576,
1184,366272,
1185,366599,
1186,367275,
