frame,time
627,3.5e-05,
628,2.42e-05,
629,1.34e-05,
630,3.31e-05,
631,1.84e-05,
632,1.12e-05,
633,5.47e-05,
634,2.31e-05,
635,1.06e-05,
636,1.91e-05,
637,2.3e-05,
638,1.39e-05,
639,1.94e-05,
640,1.28e-05,
641,3.82e-05,
642,1.16e-05,
643,1.29e-05,
644,1.9e-05,
645,1.39e-05,
646,1.21e-05,
647,1.18e-05,
648,2.34e-05,
649,2.38e-05,
650,1.63e-05,
651,1.95e-05,
652,1.65e-05,
653,2.32e-05,
654,3.45e-05,
655,1.65e-05,
656,1.21e-05,
657,9.3e-06,
658,1.02e-05,
659,9.7e-06,
660,2.34e-05,
661,1.94e-05,
662,2.37e-05,
663,1.69e-05,
664,1.96e-05,
665,1.28e-05,
666,1.91e-05,
667,1.78e-05,
668,2.3e-05,
669,2.32e-05,
670,1.27e-05,
671,2.57e-05,
672,1.69e-05,
673,1.25e-05,
674,2.35e-05,
675,1.48e-05,
676,1.25e-05,
677,1.94e-05,
678,1.3e-05,
679,2.38e-05,
680,1.21e-05,
681,1.47e-05,
682,1.88e-05,
683,1.49e-05,
684,2.3e-05,
685,2.47e-05,
686,1.89e-05,
687,1.68e-05,
688,2e-05,
689,1.18e-05,
690,1.92e-05,
691,1.89e-05,
692,3.2e-05,
693,2e-05,
694,1.22e-05,
695,1.41e-05,
696,1.2e-05,
697,2.28e-05,
698,2.38e-05,
699,1.35e-05,
700,1.19e-05,
701,1.93e-05,
702,1.86e-05,
703,1.51e-05,
704,1.88e-05,
705,1.91e-05,
706,3e-05,
707,1.93e-05,
708,2.33e-05,
709,2.68e-05,
710,1.43e-05,
711,1.89e-05,
712,1.97e-05,
713,1.91e-05,
714,1.8e-05,
715,1.18e-05,
716,1.96e-05,
717,1.23e-05,
718,1.72e-05,
719,1.3e-05,
720,1.47e-05,
721,1.67e-05,
722,2.43e-05,
723,1.42e-05,
724,1.65e-05,
725,1.88e-05,
726,1.24e-05,
727,1.26e-05,
728,1.8e-05,
729,2.84e-05,
730,1.94e-05,
731,1.42e-05,
732,1.92e-05,
733,2.35e-05,
734,3.01e-05,
735,1.91e-05,
736,2.05e-05,
737,1.81e-05,
738,1.52e-05,
739,2.35e-05,
740,1.91e-05,
741,2.38e-05,
742,1.86e-05,
743,1.99e-05,
744,1.19e-05,
745,1.21e-05,
746,1.58e-05,
747,1.82e-05,
748,2e-05,
749,1.15e-05,
750,2.74e-05,
751,1.7e-05,
752,1.81e-05,
753,1.87e-05,
754,1.84e-05,
755,1.86e-05,
756,1.87e-05,
757,1.47e-05,
758,1.9e-05,
759,2.81e-05,
760,1.41e-05,
761,1.4e-05,
762,2.33e-05,
763,1.67e-05,
764,1.26e-05,
765,2.38e-05,
766,2.01e-05,
767,1.21e-05,
768,1.93e-05,
769,1.35e-05,
770,1.52e-05,
771,1.21e-05,
772,2.32e-05,
773,1.3e-05,
774,1.43e-05,
775,1.84e-05,
776,1.85e-05,
777,1.88e-05,
778,1.35e-05,
779,1.16e-05,
780,2.37e-05,
781,2.61e-05,
782,1.27e-05,
783,1.41e-05,
784,1.13e-05,
785,1.17e-05,
786,1.18e-05,
787,1.5e-05,
788,1.62e-05,
789,1.88e-05,
790,4.84e-05,
791,1.9e-05,
792,1.87e-05,
793,1.9e-05,
794,2.1e-05,
795,1.95e-05,
796,1.21e-05,
797,1.91e-05,
798,1.87e-05,
799,1.89e-05,
800,1.02e-05,
801,1.91e-05,
802,1.63e-05,
803,1.74e-05,
804,1.92e-05,
805,3.16e-05,
806,1.84e-05,
807,1.21e-05,
808,1.87e-05,
809,1.94e-05,
810,1.91e-05,
811,9.5e-06,
812,1.85e-05,
813,1.89e-05,
814,1.35e-05,
815,1.27e-05,
816,1.38e-05,
817,1.9e-05,
818,1.84e-05,
819,1.23e-05,
820,1.91e-05,
821,2.65e-05,
822,1.47e-05,
823,1.92e-05,
824,2.37e-05,
825,1.86e-05,
826,1.33e-05,
827,2.29e-05,
828,1.79e-05,
829,1.89e-05,
830,1.33e-05,
831,1.98e-05,
832,1.32e-05,
833,1.55e-05,
834,1.35e-05,
835,6.02e-05,
836,1.92e-05,
837,1.9e-05,
838,1.63e-05,
839,1.56e-05,
840,1.44e-05,
841,1.92e-05,
842,1.86e-05,
843,1.92e-05,
844,2.47e-05,
845,1.85e-05,
846,2.34e-05,
847,3.04e-05,
848,1.9e-05,
849,2.06e-05,
850,9.5e-06,
851,1.85e-05,
852,1.92e-05,
853,1.9e-05,
854,2.34e-05,
855,1.81e-05,
856,1.89e-05,
857,1.54e-05,
858,1.94e-05,
859,1.37e-05,
860,2.5e-05,
861,1.4e-05,
862,5.94e-05,
863,2.29e-05,
864,1.22e-05,
865,1.14e-05,
866,2.3e-05,
867,1.87e-05,
868,1.57e-05,
869,1.88e-05,
870,1.8e-05,
871,1.52e-05,
872,1.28e-05,
873,1.58e-05,
874,1.89e-05,
875,1.87e-05,
876,1.88e-05,
877,1.88e-05,
878,1.84e-05,
879,1.94e-05,
880,1.33e-05,
881,1.98e-05,
882,1.33e-05,
883,1.87e-05,
884,1.13e-05,
885,1.2e-05,
886,1.91e-05,
887,2.37e-05,
888,1.9e-05,
889,1.37e-05,
890,2.32e-05,
891,1.89e-05,
892,1.22e-05,
893,1.9e-05,
894,1.88e-05,
895,1.38e-05,
896,1.9e-05,
897,1.92e-05,
898,1.89e-05,
899,2.28e-05,
900,1.19e-05,
901,2.52e-05,
902,1.19e-05,
903,1.95e-05,
904,1.89e-05,
905,1.78e-05,
906,1.19e-05,
907,2.2e-05,
908,1.94e-05,
909,1.19e-05,
910,1.93e-05,
911,1.26e-05,
912,2.28e-05,
913,4.03e-05,
914,1.2e-05,
915,1.87e-05,
916,1.68e-05,
917,1.92e-05,
918,1.93e-05,
919,5.11e-05,
920,1.43e-05,
921,1.21e-05,
922,1.93e-05,
923,1.94e-05,
924,1.72e-05,
925,1.86e-05,
926,1.33e-05,
927,1.88e-05,
928,5.42e-05,
929,2.41e-05,
